game_id,objective_MostInvestors,objective_MostEngineers,objective_NewWorldExplorer,objective_BasicGoodsProducer,objective_ExplorerTrader,objective_LuxuryFactories,objective_SingleIslandBonus,objective_MostExpeditionCards,objective_ExtraAction,objective_ArtifactBonus,objective_NewWorldProductFactories,objective_AnimalBonus,objective_ArtisanGoodsFactories,objective_MostTradeChips,objective_PrestigeFactories,objective_ResidentCardsPenalty,objective_EngineerGoodsFactories,objective_DiscardResidentCard,objective_InvestorExhaustForGold,objective_MostResidentsTotal,rounds_played,game_end_status,winner_player,player_id_p1,seat_position_p1,is_start_player_p1,start_cards_l2_count_p1,start_cards_l5_count_p1,start_cards_l7_count_p1,start_reward_upgrade_count_p1,start_reward_tradepoints_count_p1,start_reward_gold_count_p1,start_reward_extraaction_count_p1,start_reward_expedition_count_p1,start_reward_discard_count_p1,start_reward_explorationpoints_count_p1,start_reward_freegoodschoice_count_p1,start_reward_gold_and_tradepoints_count_p1,strategy_name_p1,fulfill_needs_count_p1,final_points_p1,rank_p1,is_winner_p1,player_id_p2,seat_position_p2,is_start_player_p2,start_cards_l2_count_p2,start_cards_l5_count_p2,start_cards_l7_count_p2,start_reward_upgrade_count_p2,start_reward_tradepoints_count_p2,start_reward_gold_count_p2,start_reward_extraaction_count_p2,start_reward_expedition_count_p2,start_reward_discard_count_p2,start_reward_explorationpoints_count_p2,start_reward_freegoodschoice_count_p2,start_reward_gold_and_tradepoints_count_p2,strategy_name_p2,fulfill_needs_count_p2,final_points_p2,rank_p2,is_winner_p2,player_id_p3,seat_position_p3,is_start_player_p3,start_cards_l2_count_p3,start_cards_l5_count_p3,start_cards_l7_count_p3,start_reward_upgrade_count_p3,start_reward_tradepoints_count_p3,start_reward_gold_count_p3,start_reward_extraaction_count_p3,start_reward_expedition_count_p3,start_reward_discard_count_p3,start_reward_explorationpoints_count_p3,start_reward_freegoodschoice_count_p3,start_reward_gold_and_tradepoints_count_p3,strategy_name_p3,fulfill_needs_count_p3,final_points_p3,rank_p3,is_winner_p3
203,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,90,,2,2,1,1,7,2,0,2,3,2,0,0,0,0,1,0,eliteResidentProduction,93,96,2,0,0,2,0,7,2,0,1,1,1,1,1,0,0,0,0,factoryVariety,138,88,3,0,1,3,0,7,2,0,0,1,1,1,0,0,0,1,0,factoryVariety,107,149,1,1
204,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,103,,1,2,1,1,7,2,0,1,1,0,0,0,0,1,0,0,explorationFocus,113,107,2,0,0,2,0,7,2,0,1,3,2,1,0,0,0,0,0,adaptiveResidentStrategy,137,144,1,1,1,3,0,7,2,0,2,1,2,1,0,1,0,0,0,explorationFocus,78,82,3,0
205,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,105,,2,0,1,1,7,2,0,1,2,0,0,0,1,1,0,0,balanced,155,93,3,0,1,2,0,7,2,0,2,0,0,2,0,0,0,0,0,factoryVariety,87,106,1,1,2,3,0,7,2,0,1,2,1,0,0,1,0,1,0,eliteResidentProduction,152,102,2,0
206,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,173,,1,0,1,1,7,2,0,1,0,1,1,0,1,0,0,0,adaptiveResidentStrategy,39,158,1,1,1,2,0,7,2,0,1,2,0,1,0,1,0,0,0,eliteResidentProduction,29,127,2,0,2,3,0,7,2,0,3,0,1,0,1,0,1,0,0,balanced,144,117,3,0
207,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,205,,1,2,1,1,7,2,0,0,3,1,0,0,1,0,0,0,adaptiveResidentStrategy,102,124,2,0,0,2,0,7,2,0,1,1,0,0,0,1,0,1,0,balanced,150,156,1,1,1,3,0,7,2,0,3,0,0,2,0,0,0,0,0,factoryVariety,73,83,3,0
208,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,135,,1,2,1,1,7,2,0,1,3,0,1,0,0,0,0,0,eliteResidentProduction,51,124,2,0,0,2,0,7,2,0,2,1,1,0,0,1,0,1,0,explorationFocus,121,155,1,1,1,3,0,7,2,0,2,1,0,0,0,0,1,0,0,eliteResidentProduction,113,98,3,0
209,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,73,,3,0,1,1,7,2,0,1,2,0,2,0,0,0,0,0,shipBuilding,55,132,3,0,1,2,0,7,2,0,2,2,1,0,1,1,0,0,0,eliteResidentProduction,123,137,2,0,2,3,0,7,2,0,1,1,0,0,0,0,1,1,0,adaptiveResidentStrategy,54,160,1,1
210,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,300,aborted_300_rounds,1,2,1,1,7,2,0,1,2,1,1,0,0,0,0,0,balanced,64,126,3,0,0,2,0,7,2,0,1,2,1,0,0,2,0,0,0,balanced,29,160,1,1,1,3,0,7,2,0,3,0,0,0,1,0,0,0,0,eliteResidentProduction,46,157,2,0
211,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,125,,1,0,1,1,7,2,0,0,2,1,1,0,1,0,0,0,eliteResidentProduction,96,157,1,1,1,2,0,7,2,0,4,0,1,1,0,1,0,0,0,explorationFocus,74,139,2,0,2,3,0,7,2,0,1,4,1,0,0,0,0,0,0,eliteResidentProduction,64,135,3,0
212,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,90,,1,1,1,1,7,2,0,1,1,1,1,0,1,0,0,0,adaptiveResidentStrategy,69,104,3,0,2,2,0,7,2,0,2,3,1,1,0,0,1,0,0,balanced,123,136,2,0,0,3,0,7,2,0,1,4,1,1,0,0,0,0,0,explorationFocus,155,141,1,1
213,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,103,,3,0,1,1,7,2,0,1,1,0,2,0,0,0,0,0,shipBuilding,107,156,2,0,1,2,0,7,2,0,2,1,1,1,0,0,0,0,0,adaptiveResidentStrategy,108,97,3,0,2,3,0,7,2,0,3,1,0,1,0,0,0,0,0,balanced,72,158,1,1
214,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,105,,1,1,1,1,7,2,0,4,1,0,0,0,1,0,0,0,adaptiveResidentStrategy,38,93,3,0,2,2,0,7,2,0,1,1,1,1,0,0,0,0,0,shipBuilding,78,112,2,0,0,3,0,7,2,0,1,1,0,0,0,1,1,0,0,adaptiveResidentStrategy,92,132,1,1
215,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,173,,2,1,1,1,7,2,0,3,0,0,0,0,1,0,1,0,adaptiveResidentStrategy,57,149,1,1,2,2,0,7,2,0,2,1,0,1,0,1,0,0,0,eliteResidentProduction,116,106,3,0,0,3,0,7,2,0,1,2,2,0,0,0,2,0,0,explorationFocus,144,111,2,0
216,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,205,,2,2,1,1,7,2,0,0,1,0,1,0,0,1,0,0,eliteResidentProduction,117,121,2,0,0,2,0,7,2,0,3,0,1,0,1,0,0,0,0,factoryVariety,63,85,3,0,1,3,0,7,2,0,2,0,2,0,0,0,1,1,0,adaptiveResidentStrategy,117,145,1,1
217,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,135,,3,1,1,1,7,2,0,2,1,0,0,0,0,1,0,0,shipBuilding,87,82,3,0,2,2,0,7,2,0,2,3,1,0,0,0,0,0,0,factoryVariety,74,123,1,1,0,3,0,7,2,0,1,2,0,1,0,0,0,0,0,shipBuilding,42,93,2,0
218,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,73,,1,2,1,1,7,2,0,1,1,2,1,0,0,1,0,0,eliteResidentProduction,53,102,2,0,0,2,0,7,2,0,0,1,0,0,1,0,0,1,0,explorationFocus,66,145,1,1,1,3,0,7,2,0,1,3,1,0,0,0,1,0,0,balanced,112,87,3,0
219,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,85,,3,0,1,1,7,2,0,1,1,0,0,0,0,0,1,0,explorationFocus,147,124,2,0,1,2,0,7,2,0,2,2,0,1,0,0,0,0,0,eliteResidentProduction,53,109,3,0,2,3,0,7,2,0,0,3,1,2,0,0,0,0,0,eliteResidentProduction,77,155,1,1
220,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,64,,2,0,1,1,7,2,0,2,2,1,0,1,0,0,0,0,adaptiveResidentStrategy,70,143,2,0,1,2,0,7,2,0,1,2,0,1,0,0,0,0,0,adaptiveResidentStrategy,124,144,1,1,2,3,0,7,2,0,3,1,2,0,0,1,0,0,0,factoryVariety,153,132,3,0
221,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,145,,1,0,1,1,7,2,0,5,1,0,0,0,0,0,0,0,eliteResidentProduction,82,164,1,1,1,2,0,7,2,0,0,1,1,1,0,0,0,1,0,explorationFocus,148,126,3,0,2,3,0,7,2,0,2,1,2,1,0,0,0,0,0,shipBuilding,63,159,2,0
222,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,210,,3,0,1,1,7,2,0,1,2,1,1,0,0,0,0,0,eliteResidentProduction,62,99,2,0,1,2,0,7,2,0,1,2,2,0,0,0,0,0,0,explorationFocus,112,87,3,0,2,3,0,7,2,0,2,0,1,1,0,0,0,0,0,explorationFocus,122,123,1,1
223,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,77,,3,2,1,1,7,2,0,1,1,1,1,0,1,0,0,0,balanced,99,157,1,1,0,2,0,7,2,0,1,1,1,2,0,0,0,0,0,adaptiveResidentStrategy,85,121,2,0,1,3,0,7,2,0,3,2,0,0,0,0,1,0,0,balanced,70,103,3,0
224,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,113,,3,2,1,1,7,2,0,0,3,2,0,1,0,0,0,0,explorationFocus,111,138,1,1,0,2,0,7,2,0,0,1,1,1,0,1,0,0,0,explorationFocus,42,115,2,0,1,3,0,7,2,0,1,2,0,0,0,0,1,1,0,explorationFocus,40,103,3,0
225,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,222,,1,1,1,1,7,2,0,1,3,1,1,0,0,0,0,0,eliteResidentProduction,38,108,2,0,2,2,0,7,2,0,2,1,1,1,0,1,0,0,0,eliteResidentProduction,84,82,3,0,0,3,0,7,2,0,1,3,0,0,1,0,1,0,0,adaptiveResidentStrategy,104,131,1,1
226,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,164,,1,2,1,1,7,2,0,0,2,1,1,0,1,0,0,0,eliteResidentProduction,115,127,2,0,0,2,0,7,2,0,3,3,0,0,0,0,0,0,0,eliteResidentProduction,68,128,1,1,1,3,0,7,2,0,1,1,1,0,0,1,1,0,0,shipBuilding,117,104,3,0
227,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,173,,1,2,1,1,7,2,0,0,2,0,1,0,0,0,1,0,eliteResidentProduction,70,133,2,0,0,2,0,7,2,0,3,0,0,0,0,1,0,0,0,eliteResidentProduction,107,160,1,1,1,3,0,7,2,0,3,1,1,0,0,0,1,1,0,eliteResidentProduction,112,84,3,0
228,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,55,,2,2,1,1,7,2,0,1,1,2,1,0,1,0,0,0,eliteResidentProduction,63,88,3,0,0,2,0,7,2,0,1,1,0,0,0,0,1,0,0,factoryVariety,93,92,2,0,1,3,0,7,2,0,2,2,0,1,1,0,0,0,0,explorationFocus,122,137,1,1
229,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,300,aborted_300_rounds,3,2,1,1,7,2,0,2,2,1,0,0,1,0,0,0,factoryVariety,131,154,1,1,0,2,0,7,2,0,1,2,0,1,1,0,0,0,0,eliteResidentProduction,85,153,2,0,1,3,0,7,2,0,0,1,3,1,0,1,0,0,0,factoryVariety,68,141,3,0
230,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,153,,2,0,1,1,7,2,0,4,0,2,0,0,0,0,0,0,eliteResidentProduction,131,95,3,0,1,2,0,7,2,0,0,1,1,1,0,1,0,0,0,factoryVariety,59,163,1,1,2,3,0,7,2,0,1,1,1,0,1,0,0,0,0,adaptiveResidentStrategy,114,99,2,0
231,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,217,,2,1,1,1,7,2,0,1,0,4,1,0,1,0,0,0,balanced,34,139,1,1,2,2,0,7,2,0,0,3,1,0,0,2,0,0,0,explorationFocus,87,104,3,0,0,3,0,7,2,0,1,2,0,2,0,0,0,0,0,explorationFocus,155,113,2,0
232,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,245,,1,0,1,1,7,2,0,3,1,0,0,1,0,0,0,0,shipBuilding,144,153,1,1,1,2,0,7,2,0,1,2,1,0,1,0,0,0,0,factoryVariety,120,102,2,0,2,3,0,7,2,0,1,0,1,0,0,1,1,0,0,explorationFocus,81,96,3,0
233,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,217,,1,0,1,1,7,2,0,0,3,1,1,0,0,1,0,0,shipBuilding,129,119,1,1,1,2,0,7,2,0,1,1,0,2,0,0,0,0,0,balanced,114,100,2,0,2,3,0,7,2,0,4,0,2,1,0,0,0,0,0,explorationFocus,131,94,3,0
234,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,178,,3,0,1,1,7,2,0,2,3,1,0,1,1,0,0,0,factoryVariety,145,109,2,0,1,2,0,7,2,0,2,0,1,0,0,2,0,0,0,balanced,30,83,3,0,2,3,0,7,2,0,1,3,0,0,0,0,2,0,0,balanced,145,117,1,1
235,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,190,,2,0,1,1,7,2,0,0,1,2,1,0,1,0,0,0,factoryVariety,151,116,3,0,1,2,0,7,2,0,3,2,2,0,0,0,0,0,0,eliteResidentProduction,58,132,1,1,2,3,0,7,2,0,1,1,0,1,1,0,0,0,0,shipBuilding,103,120,2,0
236,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,115,,2,2,1,1,7,2,0,1,2,1,0,1,0,0,1,0,eliteResidentProduction,88,114,2,0,0,2,0,7,2,0,2,0,0,0,0,1,0,0,0,factoryVariety,155,92,3,0,1,3,0,7,2,0,0,2,2,0,0,0,1,1,0,adaptiveResidentStrategy,110,115,1,1
237,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,123,,3,2,1,1,7,2,0,0,2,0,1,0,1,0,0,0,shipBuilding,99,163,1,1,0,2,0,7,2,0,1,4,2,0,0,0,1,0,0,balanced,38,149,2,0,1,3,0,7,2,0,3,1,1,1,0,1,0,0,0,balanced,38,84,3,0
238,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,275,,1,0,1,1,7,2,0,0,2,1,0,0,1,0,1,0,explorationFocus,144,136,1,1,1,2,0,7,2,0,2,0,1,0,0,2,0,0,0,explorationFocus,79,86,2,0,2,3,0,7,2,0,1,2,0,1,0,0,1,0,0,balanced,142,83,3,0
239,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,155,,3,2,1,1,7,2,0,1,2,0,0,1,0,0,0,0,eliteResidentProduction,44,161,1,1,0,2,0,7,2,0,2,3,0,0,0,0,1,1,0,adaptiveResidentStrategy,78,117,3,0,1,3,0,7,2,0,0,1,3,1,0,1,0,0,0,factoryVariety,27,138,2,0
240,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,300,aborted_300_rounds,1,0,1,1,7,2,0,0,2,1,1,0,0,0,1,0,shipBuilding,52,149,1,1,1,2,0,7,2,0,3,1,0,1,0,0,0,1,0,factoryVariety,75,128,2,0,2,3,0,7,2,0,3,1,2,0,0,0,1,0,0,explorationFocus,155,93,3,0
241,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,210,,2,1,1,1,7,2,0,2,0,1,0,0,1,1,0,0,balanced,131,147,1,1,2,2,0,7,2,0,2,4,1,0,0,0,0,0,0,shipBuilding,34,96,3,0,0,3,0,7,2,0,3,1,0,1,0,0,1,0,0,explorationFocus,103,100,2,0
242,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,115,,1,2,1,1,7,2,0,2,2,0,0,0,0,0,0,0,adaptiveResidentStrategy,118,109,2,0,0,2,0,7,2,0,0,2,1,1,0,0,1,0,0,adaptiveResidentStrategy,141,164,1,1,1,3,0,7,2,0,0,4,0,0,0,1,1,0,0,eliteResidentProduction,48,94,3,0
243,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,114,,2,2,1,1,7,2,0,3,2,0,0,1,0,1,0,0,balanced,71,113,2,0,0,2,0,7,2,0,1,1,0,1,0,1,0,0,0,factoryVariety,56,99,3,0,1,3,0,7,2,0,1,0,1,1,0,1,0,0,0,eliteResidentProduction,82,162,1,1
244,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,133,,3,2,1,1,7,2,0,1,1,0,1,0,1,0,0,0,eliteResidentProduction,109,163,1,1,0,2,0,7,2,0,2,1,1,1,0,0,0,0,0,balanced,116,157,2,0,1,3,0,7,2,0,3,1,1,0,1,0,0,0,0,adaptiveResidentStrategy,50,84,3,0
245,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,200,,2,0,1,1,7,2,0,1,3,0,0,0,0,0,0,0,shipBuilding,113,150,2,0,1,2,0,7,2,0,0,2,0,0,0,1,1,0,0,balanced,124,158,1,1,2,3,0,7,2,0,1,2,0,0,1,0,0,0,0,factoryVariety,75,90,3,0
246,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,125,,2,1,1,1,7,2,0,1,3,2,1,1,0,0,0,0,eliteResidentProduction,98,146,1,1,2,2,0,7,2,0,4,1,0,0,1,0,0,0,0,explorationFocus,83,141,2,0,0,3,0,7,2,0,0,2,1,0,0,2,0,0,0,balanced,70,126,3,0
247,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,90,,3,2,1,1,7,2,0,1,2,0,0,1,1,0,0,0,eliteResidentProduction,115,159,1,1,0,2,0,7,2,0,1,2,0,1,0,0,0,0,0,shipBuilding,40,152,2,0,1,3,0,7,2,0,3,2,1,0,0,1,1,0,0,shipBuilding,153,88,3,0
248,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,103,,1,2,1,1,7,2,0,1,1,1,1,0,0,1,0,0,balanced,110,149,1,1,0,2,0,7,2,0,2,3,1,0,1,0,0,0,0,shipBuilding,141,149,1,1,1,3,0,7,2,0,3,2,0,1,0,0,0,0,0,adaptiveResidentStrategy,139,148,3,0
249,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,105,,2,2,1,1,7,2,0,2,2,1,1,0,0,0,1,0,balanced,63,90,3,0,0,2,0,7,2,0,1,3,0,1,1,0,0,0,0,eliteResidentProduction,68,117,2,0,1,3,0,7,2,0,0,1,2,1,0,1,0,0,0,factoryVariety,69,119,1,1
250,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,173,,2,2,1,1,7,2,0,3,0,0,0,0,0,1,0,0,shipBuilding,141,89,3,0,0,2,0,7,2,0,1,2,1,1,0,0,1,0,0,factoryVariety,52,128,2,0,1,3,0,7,2,0,0,2,2,0,1,1,0,0,0,adaptiveResidentStrategy,83,146,1,1
251,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,205,,2,2,1,1,7,2,0,1,1,1,2,0,0,0,0,0,factoryVariety,113,87,3,0,0,2,0,7,2,0,1,1,1,1,0,0,1,0,0,factoryVariety,33,133,2,0,1,3,0,7,2,0,4,1,2,0,0,0,0,0,0,explorationFocus,107,146,1,1
252,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,135,,2,0,1,1,7,2,0,2,2,1,0,0,1,1,0,0,eliteResidentProduction,29,96,3,0,1,2,0,7,2,0,0,0,1,2,0,0,0,0,0,adaptiveResidentStrategy,148,163,1,1,2,3,0,7,2,0,2,3,0,0,0,0,1,0,0,eliteResidentProduction,138,134,2,0
253,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,73,,1,1,1,1,7,2,0,2,1,0,1,0,1,0,0,0,adaptiveResidentStrategy,74,108,3,0,2,2,0,7,2,0,0,0,2,0,0,1,0,1,0,balanced,149,142,2,0,0,3,0,7,2,0,2,4,0,0,0,1,0,0,0,explorationFocus,73,158,1,1
254,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,85,,3,2,1,1,7,2,0,2,0,1,1,0,0,1,0,0,factoryVariety,149,157,1,1,0,2,0,7,2,0,1,2,1,0,1,0,0,1,0,factoryVariety,35,93,3,0,1,3,0,7,2,0,1,3,1,0,0,1,0,0,0,eliteResidentProduction,28,98,2,0
255,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,64,,2,2,1,1,7,2,0,0,4,0,0,0,2,0,0,0,balanced,33,105,2,0,0,2,0,7,2,0,2,0,1,1,1,0,0,0,0,balanced,66,100,3,0,1,3,0,7,2,0,3,0,0,1,1,0,0,0,0,eliteResidentProduction,37,113,1,1
256,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,145,,2,2,1,1,7,2,0,0,3,1,1,0,1,0,0,0,adaptiveResidentStrategy,115,107,2,0,0,2,0,7,2,0,3,2,1,0,0,0,0,0,0,explorationFocus,115,82,3,0,1,3,0,7,2,0,2,3,0,1,1,0,0,0,0,factoryVariety,136,152,1,1
257,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,210,,2,0,1,1,7,2,0,0,2,0,2,0,0,0,0,0,explorationFocus,52,117,2,0,1,2,0,7,2,0,1,1,1,0,0,1,0,1,0,factoryVariety,100,154,1,1,2,3,0,7,2,0,0,2,2,0,0,0,0,1,0,balanced,49,103,3,0
258,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,77,,1,0,1,1,7,2,0,1,1,0,0,1,1,0,0,0,eliteResidentProduction,112,153,1,1,1,2,0,7,2,0,2,1,1,1,0,1,0,0,0,eliteResidentProduction,41,135,2,0,2,3,0,7,2,0,2,1,2,0,0,1,0,0,0,adaptiveResidentStrategy,27,94,3,0
259,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,113,,3,0,1,1,7,2,0,1,3,0,0,0,1,0,0,0,factoryVariety,29,89,3,0,1,2,0,7,2,0,4,0,0,0,0,2,0,0,0,eliteResidentProduction,108,93,2,0,2,3,0,7,2,0,1,2,2,0,1,0,0,0,0,balanced,125,97,1,1
260,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,222,,2,2,1,1,7,2,0,3,2,1,1,0,0,1,0,0,adaptiveResidentStrategy,101,120,3,0,0,2,0,7,2,0,1,3,1,1,0,0,0,0,0,adaptiveResidentStrategy,45,144,2,0,1,3,0,7,2,0,1,0,2,1,0,0,0,0,0,balanced,121,150,1,1
261,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,164,,1,1,1,1,7,2,0,3,0,1,0,0,1,0,0,0,factoryVariety,125,105,3,0,2,2,0,7,2,0,1,3,0,2,0,0,0,0,0,explorationFocus,55,147,2,0,0,3,0,7,2,0,1,1,2,0,0,1,0,0,0,factoryVariety,47,159,1,1
262,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,173,,2,2,1,1,7,2,0,1,2,0,1,1,0,0,0,0,eliteResidentProduction,86,145,2,0,0,2,0,7,2,0,3,1,3,1,0,1,0,0,0,shipBuilding,54,138,3,0,1,3,0,7,2,0,0,1,2,0,1,1,0,0,0,explorationFocus,42,151,1,1
263,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,55,,3,2,1,1,7,2,0,0,2,1,1,0,1,0,0,0,explorationFocus,100,150,1,1,0,2,0,7,2,0,2,2,3,0,0,0,1,0,0,shipBuilding,152,141,3,0,1,3,0,7,2,0,3,2,1,0,0,1,0,0,0,factoryVariety,151,143,2,0
264,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,300,aborted_300_rounds,3,1,1,1,7,2,0,1,2,2,0,1,0,1,0,0,adaptiveResidentStrategy,150,97,2,0,2,2,0,7,2,0,2,1,1,1,1,0,0,0,0,eliteResidentProduction,103,117,1,1,0,3,0,7,2,0,3,0,0,1,0,0,0,0,0,factoryVariety,28,85,3,0
265,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,153,,2,1,1,1,7,2,0,2,2,0,0,0,1,0,0,0,explorationFocus,69,165,1,1,2,2,0,7,2,0,1,1,0,1,1,0,0,0,0,shipBuilding,149,162,2,0,0,3,0,7,2,0,3,1,1,0,0,1,1,0,0,adaptiveResidentStrategy,118,151,3,0
266,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,217,,3,1,1,1,7,2,0,3,1,1,0,0,1,0,0,0,adaptiveResidentStrategy,64,137,2,0,2,2,0,7,2,0,1,3,0,1,0,0,0,1,0,factoryVariety,129,143,1,1,0,3,0,7,2,0,2,0,3,1,0,0,0,1,0,shipBuilding,122,82,3,0
267,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,245,,3,1,1,1,7,2,0,0,2,0,1,0,1,0,0,0,balanced,40,96,3,0,2,2,0,7,2,0,1,2,3,1,0,1,0,0,0,explorationFocus,135,158,1,1,0,3,0,7,2,0,3,0,2,0,1,0,0,0,0,explorationFocus,125,101,2,0
268,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,217,,3,2,1,1,7,2,0,2,1,1,1,0,0,0,0,0,balanced,49,138,1,1,0,2,0,7,2,0,0,3,1,0,0,1,1,0,0,factoryVariety,53,111,2,0,1,3,0,7,2,0,1,2,0,0,0,1,0,1,0,eliteResidentProduction,74,91,3,0
269,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,178,,1,1,1,1,7,2,0,1,3,0,2,0,0,0,0,0,factoryVariety,59,153,2,0,2,2,0,7,2,0,1,0,1,1,0,1,0,0,0,factoryVariety,94,120,3,0,0,3,0,7,2,0,1,1,1,0,0,1,0,0,0,balanced,132,158,1,1
270,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,190,,3,1,1,1,7,2,0,1,2,2,0,1,0,1,0,0,eliteResidentProduction,111,83,3,0,2,2,0,7,2,0,2,3,0,0,0,1,0,0,0,factoryVariety,89,163,1,1,0,3,0,7,2,0,1,0,1,0,1,1,0,0,0,eliteResidentProduction,52,156,2,0
271,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,115,,3,1,1,1,7,2,0,1,2,1,0,0,1,1,0,0,eliteResidentProduction,74,99,3,0,2,2,0,7,2,0,2,1,1,0,0,0,0,0,0,shipBuilding,63,119,1,1,0,3,0,7,2,0,1,1,2,1,1,0,0,0,0,eliteResidentProduction,122,110,2,0
